Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.4486111
Longitude: -49.23055554
Altitude: 922.91
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2019-08-21;12,256522;
2019-08-22;null;
2019-08-23;12,079167;
2019-08-24;12,056522;
2019-08-25;12,4;
2019-08-26;13,691304;
2019-08-27;15,833333;
2019-08-28;15,45;
2019-08-29;16,3375;
2019-08-30;19,682609;
2019-08-31;20,333333;
2019-09-01;14,041667;
2019-09-02;12,470833;
2019-09-03;14,879167;
2019-09-04;12,8625;
2019-09-05;null;
2019-09-06;null;
2019-09-07;19,241667;
2019-09-08;23,329167;
2019-09-09;24,141667;
2019-09-10;24,779167;
2019-09-11;24,045833;
2019-09-12;24,658333;
2019-09-13;15,133333;
2019-09-14;15,229167;
2019-09-15;20,8625;
2019-09-16;24,404167;
2019-09-17;23,545833;
2019-09-18;20,041667;
2019-09-19;16,216667;
2019-09-20;17,1375;
2019-09-21;12,508333;
2019-09-22;12,491667;
2019-09-23;10,813636;
2019-09-24;13,491667;
2019-09-25;14,895833;
2019-09-26;16,1125;
2019-09-27;15,458333;
2019-09-28;13,875;
2019-09-29;16,908333;
2019-09-30;17,5;
2019-10-01;20,683333;
2019-10-02;24,291667;
2019-10-03;20,558333;
2019-10-04;19,820833;
2019-10-05;21,058333;
2019-10-06;14,1125;
2019-10-07;14,825;
2019-10-08;17,391667;
2019-10-09;18,054167;
2019-10-10;18,033333;
2019-10-11;21,620833;
2019-10-12;24,679167;
2019-10-13;26,141667;
2019-10-14;22,241667;
2019-10-15;14,716667;
2019-10-16;17,341667;
2019-10-17;19,633333;
2019-10-18;22,604167;
2019-10-19;19,175;
2019-10-20;15,008333;
2019-10-21;13,670833;
2019-10-22;17,916667;
2019-10-23;17,095833;
2019-10-24;20,329167;
2019-10-25;21,320833;
2019-10-26;19,65;
2019-10-27;23,333333;
2019-10-28;20,395833;
2019-10-29;23,2625;
2019-10-30;23,670833;
2019-10-31;20,375;
2019-11-01;20,1875;
2019-11-02;21,616667;
2019-11-03;23,091667;
2019-11-04;22,320833;
2019-11-05;20,9125;
2019-11-06;16,8;
2019-11-07;18,479167;
2019-11-08;19,004167;
2019-11-09;20,279167;
2019-11-10;19,308333;
2019-11-11;18,433333;
2019-11-12;17,041667;
2019-11-13;17,979167;
2019-11-14;18,929167;
2019-11-15;20,125;
2019-11-16;18,966667;
2019-11-17;18,6625;
2019-11-18;18,441667;
2019-11-19;19,5625;
2019-11-20;19,816667;
2019-11-21;21,191667;
2019-11-22;23,116667;
2019-11-23;20,270833;
2019-11-24;14,295833;
2019-11-25;16,2125;
2019-11-26;17,15;
2019-11-27;18,525;
2019-11-28;16,016667;
2019-11-29;18,133333;
2019-11-30;21,55;
2019-12-01;21,745833;
2019-12-02;16,666667;
2019-12-03;16,720833;
2019-12-04;17,770833;
2019-12-05;20,254167;
2019-12-06;18,920833;
2019-12-07;19,975;
2019-12-08;18,295833;
2019-12-09;17,05;
2019-12-10;19,895833;
2019-12-11;21,0875;
2019-12-12;22,708333;
2019-12-13;20,045833;
2019-12-14;19,358333;
2019-12-15;21,775;
2019-12-16;20,491667;
2019-12-17;19,4375;
2019-12-18;16,5125;
2019-12-19;18,170833;
2019-12-20;21,345833;
2019-12-21;21,9625;
2019-12-22;22,625;
2019-12-23;21,1125;
2019-12-24;20,954167;
2019-12-25;22,9375;
2019-12-26;23,358333;
2019-12-27;21,666667;
2019-12-28;22,291667;
2019-12-29;22,8875;
2019-12-30;22,475;
2019-12-31;24,5;
2020-01-01;24,675;
2020-01-02;21,366667;
2020-01-03;19,133333;
2020-01-04;18,329167;
2020-01-05;19,7125;
2020-01-06;23,1375;
2020-01-07;23,366667;
2020-01-08;22,958333;
2020-01-09;23,3;
2020-01-10;23,675;
2020-01-11;23,466667;
2020-01-12;22,483333;
2020-01-13;21,6625;
2020-01-14;20,608333;
2020-01-15;22,529167;
2020-01-16;23,208333;
2020-01-17;16,420833;
2020-01-18;17,5125;
2020-01-19;19,625;
2020-01-20;21,191667;
2020-01-21;20,254167;
2020-01-22;17,975;
2020-01-23;17,933333;
2020-01-24;18,620833;
2020-01-25;20,675;
2020-01-26;23,204167;
2020-01-27;24,6;
2020-01-28;21,666667;
2020-01-29;22,804167;
2020-01-30;22,770833;
2020-01-31;24,075;
2020-02-01;23,054167;
2020-02-02;19,733333;
2020-02-03;19,445833;
2020-02-04;19,295833;
2020-02-05;20,620833;
2020-02-06;21,6125;
2020-02-07;20,704167;
2020-02-08;22,654167;
2020-02-09;22,691667;
2020-02-10;17,4625;
2020-02-11;16,95;
2020-02-12;18,170833;
2020-02-13;19,075;
2020-02-14;20,220833;
2020-02-15;22,570833;
2020-02-16;23,704167;
2020-02-17;24,625;
2020-02-18;25,508333;
2020-02-19;23,933333;
2020-02-20;24,545833;
2020-02-21;21,491667;
2020-02-22;16,420833;
2020-02-23;17,154167;
2020-02-24;18,983333;
2020-02-25;20,225;
2020-02-26;20,104167;
2020-02-27;16,9375;
2020-02-28;17,133333;
2020-02-29;17,766667;
2020-03-01;17,025;
2020-03-02;17,2875;
2020-03-03;17,191667;
2020-03-04;18,2625;
2020-03-05;18,5875;
2020-03-06;18,125;
2020-03-07;18,404167;
2020-03-08;18,979167;
2020-03-09;20,479167;
2020-03-10;19,991304;
2020-03-11;20,754167;
2020-03-12;21,266667;
2020-03-13;22,179167;
2020-03-14;21,866667;
2020-03-15;24,075;
2020-03-16;23,729167;
2020-03-17;21,758333;
2020-03-18;22,120833;
2020-03-19;23,025;
2020-03-20;22,079167;
2020-03-21;19,3;
2020-03-22;19,475;
2020-03-23;18,425;
2020-03-24;18,25;
2020-03-25;18,633333;
2020-03-26;18,6125;
2020-03-27;18,670833;
2020-03-28;20,158333;
2020-03-29;20,091667;
2020-03-30;21,279167;
2020-03-31;22,045833;
2020-04-01;21,675;
2020-04-02;23,1125;
2020-04-03;19,720833;
2020-04-04;16,754167;
2020-04-05;18,283333;
2020-04-06;20,725;
2020-04-07;18,454167;
2020-04-08;17,670833;
2020-04-09;16,6625;
2020-04-10;16,55;
2020-04-11;15,858333;
2020-04-12;17,083333;
2020-04-13;17,720833;
2020-04-14;17,4;
2020-04-15;14,845833;
2020-04-16;null;
2020-04-17;15,2;
2020-04-18;14,441667;
2020-04-19;15,904167;
2020-04-20;17,158333;
2020-04-21;17,7625;
2020-04-22;17,55;
2020-04-23;16,329167;
2020-04-24;17,525;
2020-04-25;20,608333;
2020-04-26;20,4875;
2020-04-27;17,891667;
2020-04-28;19,029167;
2020-04-29;20,054167;
2020-04-30;21,1875;
2020-05-01;20,441667;
2020-05-02;18,2375;
2020-05-03;14,879167;
2020-05-04;15,469565;
2020-05-05;16,470833;
2020-05-06;14,65;
2020-05-07;null;
2020-05-08;null;
2020-05-09;14,783333;
2020-05-10;16,779167;
2020-05-11;18,069565;
2020-05-12;18,266667;
2020-05-13;17,479167;
2020-05-14;14,854167;
2020-05-15;12,983333;
2020-05-16;14,5625;
2020-05-17;null;
2020-05-18;16,278261;
2020-05-19;16,213636;
2020-05-20;17,183333;
2020-05-21;18,604167;
2020-05-22;17,445833;
2020-05-23;15,516667;
2020-05-24;null;
2020-05-25;12,575;
2020-05-26;null;
2020-05-27;null;
2020-05-28;null;
2020-05-29;null;
2020-05-30;null;
2020-05-31;null;
2020-06-01;17,829167;
2020-06-02;12,983333;
2020-06-03;13,125;
2020-06-04;13,470833;
2020-06-05;15,85;
2020-06-06;16,633333;
2020-06-07;null;
2020-06-08;15,973913;
2020-06-09;17,1875;
2020-06-10;17,65;
2020-06-11;20,7875;
2020-06-12;20,0875;
2020-06-13;20,5375;
2020-06-14;13,1875;
2020-06-15;13,329167;
2020-06-16;15,683333;
2020-06-17;16,245833;
2020-06-18;16,908333;
2020-06-19;18,554167;
2020-06-20;18,654167;
2020-06-21;18,825;
2020-06-22;18,825;
2020-06-23;17,3125;
2020-06-24;17,245833;
2020-06-25;17,766667;
2020-06-26;13,720833;
2020-06-27;null;
2020-06-28;null;
2020-06-29;12,756522;
2020-06-30;15,429167;
2020-07-01;11,004348;
2020-07-02;null;
2020-07-03;null;
2020-07-04;null;
2020-07-05;null;
2020-07-06;15,883333;
2020-07-07;17,033333;
2020-07-08;17,883333;
2020-07-09;11,013636;
2020-07-10;null;
2020-07-11;15,995652;
2020-07-12;19,6875;
2020-07-13;19,8375;
2020-07-14;14,933333;
2020-07-15;12,333333;
2020-07-16;12,556522;
2020-07-17;15,858333;
2020-07-18;17,9125;
2020-07-19;17,491667;
2020-07-20;16,420833;
2020-07-21;17,366667;
2020-07-22;17,395833;
2020-07-23;17,2125;
2020-07-24;17,775;
