Nome: FLORIANOPOLIS
Codigo Estacao: A806
Latitude: -27.60253
Longitude: -48.620096
Altitude: 4.87
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2019-12-03;21,658333;
2019-12-04;22,370833;
2019-12-05;23,020833;
2019-12-06;22,008333;
2019-12-07;22,204167;
2019-12-08;22,879167;
2019-12-09;22,908333;
2019-12-10;23,954167;
2019-12-11;25,091667;
2019-12-12;26,158333;
2019-12-13;23,245833;
2019-12-14;23,170833;
2019-12-15;24,4875;
2019-12-16;24,6375;
2019-12-17;21,616667;
2019-12-18;21,2625;
2019-12-19;22,65;
2019-12-20;24,491667;
2019-12-21;26,1375;
2019-12-22;24,258333;
2019-12-23;23,6375;
2019-12-24;24,108333;
2019-12-25;25,975;
2019-12-26;26,641667;
2019-12-27;26,429167;
2019-12-28;26,508333;
2019-12-29;26,920833;
2019-12-30;26,625;
2019-12-31;26,979167;
2020-01-01;26,7625;
2020-01-02;24,8875;
2020-01-03;23,816667;
2020-01-04;24,504167;
2020-01-05;24,329167;
2020-01-06;25,904167;
2020-01-07;26,9;
2020-01-08;25,558333;
2020-01-09;27,504167;
2020-01-10;27,8625;
2020-01-11;26,45;
2020-01-12;26,166667;
2020-01-13;25,0125;
2020-01-14;26,533333;
2020-01-15;26,716667;
2020-01-16;25,404167;
2020-01-17;22,754167;
2020-01-18;23,166667;
2020-01-19;24,904167;
2020-01-20;25,870833;
2020-01-21;26,108333;
2020-01-22;22,716667;
2020-01-23;21,420833;
2020-01-24;23,0375;
2020-01-25;23,891667;
2020-01-26;25,345833;
2020-01-27;25,758333;
2020-01-28;24,854167;
2020-01-29;24,975;
2020-01-30;26,045833;
2020-01-31;26,108333;
2020-02-01;25,658333;
2020-02-02;24,995833;
2020-02-03;25,283333;
2020-02-04;23,129167;
2020-02-05;24,995833;
2020-02-06;25,15;
2020-02-07;25,629167;
2020-02-08;26,6625;
2020-02-09;25,795833;
2020-02-10;23,4875;
2020-02-11;23,325;
2020-02-12;22,179167;
2020-02-13;22,666667;
2020-02-14;24,6625;
2020-02-15;25,975;
2020-02-16;27,158333;
2020-02-17;27,345833;
2020-02-18;28,025;
2020-02-19;27,191667;
2020-02-20;26,208333;
2020-02-21;23,6125;
2020-02-22;21,7125;
2020-02-23;21,429167;
2020-02-24;23,725;
2020-02-25;25,295833;
2020-02-26;22,654167;
2020-02-27;21,858333;
2020-02-28;23,25;
2020-02-29;23,720833;
2020-03-01;23,420833;
2020-03-02;22,541667;
2020-03-03;21,8;
2020-03-04;22,9125;
2020-03-05;23,3125;
2020-03-06;22,166667;
2020-03-07;23,854167;
2020-03-08;24,4875;
2020-03-09;24,983333;
2020-03-10;25,316667;
2020-03-11;25,670833;
2020-03-12;25,641667;
2020-03-13;25,916667;
2020-03-14;26,208333;
2020-03-15;27,120833;
2020-03-16;25,454167;
2020-03-17;24,258333;
2020-03-18;24,404167;
2020-03-19;26,545833;
2020-03-20;24,7875;
2020-03-21;23,408333;
2020-03-22;24;
2020-03-23;24,766667;
2020-03-24;23,35;
2020-03-25;24,191667;
2020-03-26;24,508333;
2020-03-27;24,8;
2020-03-28;23,804167;
2020-03-29;24,45;
2020-03-30;26,129167;
2020-03-31;26,0875;
2020-04-01;25,745833;
2020-04-02;25,445833;
2020-04-03;23,633333;
2020-04-04;22,225;
2020-04-05;21,933333;
2020-04-06;22,6625;
2020-04-07;20,575;
2020-04-08;19,495833;
2020-04-09;19,291667;
2020-04-10;20,266667;
2020-04-11;19,275;
2020-04-12;20,633333;
2020-04-13;21,416667;
2020-04-14;22,691667;
2020-04-15;20,025;
2020-04-16;18,85;
2020-04-17;19,145833;
2020-04-18;20,616667;
2020-04-19;21,025;
2020-04-20;21,125;
2020-04-21;21,679167;
2020-04-22;21,6625;
2020-04-23;22,2125;
2020-04-24;22,095833;
2020-04-25;24,454167;
2020-04-26;23,016667;
2020-04-27;23,375;
2020-04-28;22,8125;
2020-04-29;24,275;
2020-04-30;22,7375;
2020-05-01;21,408333;
2020-05-02;20,904167;
2020-05-03;19,341667;
2020-05-04;19,391667;
2020-05-05;20,1875;
2020-05-06;18,079167;
2020-05-07;16,908333;
2020-05-08;17,620833;
2020-05-09;19,183333;
2020-05-10;21,695833;
2020-05-11;22,016667;
2020-05-12;20,4625;
2020-05-13;21,275;
2020-05-14;19,516667;
2020-05-15;16,408333;
2020-05-16;17,845833;
2020-05-17;18,066667;
2020-05-18;18,045833;
2020-05-19;18,991667;
2020-05-20;20,791667;
2020-05-21;22,679167;
2020-05-22;22,145833;
2020-05-23;22,029167;
2020-05-24;19,2625;
2020-05-25;19,2375;
2020-05-26;16,558333;
2020-05-27;14,516667;
2020-05-28;15,891667;
2020-05-29;17,2125;
2020-05-30;17,208333;
2020-05-31;18,233333;
2020-06-01;17,595833;
2020-06-02;16,045833;
2020-06-03;16,433333;
2020-06-04;17,925;
2020-06-05;18,170833;
2020-06-06;21,204167;
2020-06-07;19,495652;
2020-06-08;17,0625;
2020-06-09;19,658333;
2020-06-10;18,791667;
2020-06-11;20,591667;
2020-06-12;21,758333;
2020-06-13;20,379167;
2020-06-14;15,758333;
2020-06-15;16,616667;
2020-06-16;18,845833;
2020-06-17;20,808333;
2020-06-18;21,004167;
2020-06-19;20,945833;
2020-06-20;22,675;
2020-06-21;23,55;
2020-06-22;20,133333;
2020-06-23;20,85;
2020-06-24;22,1;
2020-06-25;20,6625;
2020-06-26;16,0625;
2020-06-27;13,2625;
2020-06-28;15,229167;
2020-06-29;15,766667;
2020-06-30;18,9875;
2020-07-01;18,070833;
2020-07-02;13,408333;
2020-07-03;11,979167;
2020-07-04;14,1;
2020-07-05;18,308333;
2020-07-06;16,908333;
2020-07-07;15,470833;
2020-07-08;18,6625;
2020-07-09;15,425;
2020-07-10;14,278261;
2020-07-11;16,575;
2020-07-12;18,291667;
2020-07-13;16,158333;
2020-07-14;14,341667;
2020-07-15;13,004167;
2020-07-16;13,547826;
2020-07-17;17,208333;
2020-07-18;19,783333;
2020-07-19;20,55;
2020-07-20;20,2375;
2020-07-21;20,35;
2020-07-22;19,566667;
2020-07-23;19,595833;
2020-07-24;19,516667;
2020-07-25;17,329167;
2020-07-26;15,8125;
2020-07-27;18,55;
2020-07-28;16,520833;
2020-07-29;13,241667;
2020-07-30;12,183333;
2020-07-31;15,583333;
2020-08-01;17,708333;
2020-08-02;17,470833;
2020-08-03;18,0125;
2020-08-04;17,841667;
